시군구,번지,단지명,전용면적(㎡),계약일,거래금액(만원),층,건축년도,도로명
 서울특별시 양천구 목동,908-34,부영3,157.29,1~10,"89,000",19,2000,목동동로
 서울특별시 양천구 목동,908-34,부영3,159.57,11~20,"94,000",23,2000,목동동로
 서울특별시 양천구 목동,933,삼익,59.87,21~31,"22,000",5,1997,신목로16길
 서울특별시 양천구 목동,933,삼익,59.87,21~31,"23,100",12,1997,신목로16길
 서울특별시 양천구 목동,933,삼익,59.87,21~31,"22,000",5,1997,목동동로12길
 서울특별시 양천구 목동,933,삼익,59.87,21~31,"22,500",7,1997,신목로16길
 서울특별시 양천구 목동,933,삼익,84.88,11~20,"39,000",10,1997,신목로16길
 서울특별시 양천구 목동,709-2,성원2,59.9,1~10,"18,300",11,2000,목동중앙남로
 서울특별시 양천구 목동,709-2,성원2,59.9,11~20,"15,300",5,2000,목동중앙남로
 서울특별시 양천구 목동,709-2,성원2,84.73,11~20,"24,000",5,2000,목동중앙남로
 서울특별시 양천구 목동,722-5,세종그랑시아,111.1,11~20,"36,250",3,2003,목동중앙남로3가길
 서울특별시 양천구 목동,772-7,신동아파밀리에,84.99,11~20,"29,000",1,2002,목동중앙로
 서울특별시 양천구 목동,772-7,신동아파밀리에,84.99,11~20,"34,500",7,2002,목동중앙로
 서울특별시 양천구 목동,772-7,신동아파밀리에,118.52,21~31,"52,200",14,2002,목동중앙로
 서울특별시 양천구 목동,769-19,에이스,58.07,1~10,"13,000",7,1997,목동중앙남로
 서울특별시 양천구 목동,200,우성,84.44,1~10,"42,600",11,1992,목동중앙로
 서울특별시 양천구 목동,200,우성,84.44,11~20,"42,000",10,1992,목동중앙로
 서울특별시 양천구 목동,200,우성,84.44,21~31,"41,300",5,1992,목동중앙로
 서울특별시 양천구 목동,200,우성,84.44,21~31,"39,250",15,1992,목동중앙로
 서울특별시 양천구 목동,750-5,월드메르디앙,84.2,1~10,"25,000",1,2001,목동중앙본로
 서울특별시 양천구 목동,948,월드메르디앙2,84.3,21~31,"33,400",13,2003,목동중앙본로1길
 서울특별시 양천구 목동,772-11,정은스카이빌,84.51,11~20,"29,600",7,2002,목동중앙로
 서울특별시 양천구 목동,935,진도1,59.84,1~10,"27,500",14,1998,목동서로
 서울특별시 양천구 목동,935,진도1,59.84,11~20,"25,800",7,1998,목동서로
 서울특별시 양천구 목동,935,진도1,84.96,11~20,"44,500",11,1998,목동서로
 서울특별시 양천구 목동,935,진도1,84.96,11~20,"41,500",9,1998,목동서로
 서울특별시 양천구 목동,935,진도1,113.24,11~20,"54,800",8,1998,목동서로
 서울특별시 양천구 목동,936,진도2,59.46,11~20,"28,000",16,1999,목동동로
 서울특별시 양천구 목동,936,진도2,84.75,21~31,"48,000",9,1999,목동동로
 서울특별시 양천구 목동,900-17,한신빌라트1,119.1,11~20,"66,500",6,1996,목동서로2길
 서울특별시 양천구 목동,930,현대,57.84,21~31,"29,500",8,1996,목동동로
 서울특별시 양천구 목동,940,현대I-PARK,59.65,11~20,"31,000",11,2003,목동로
 서울특별시 양천구 목동,940,현대I-PARK,82.81,1~10,"45,300",14,2003,목동로
 서울특별시 양천구 목동,940,현대I-PARK,100.45,1~10,"56,500",12,2003,목동로
 서울특별시 양천구 목동,940,현대I-PARK,100.45,1~10,"54,000",14,2003,목동로
 서울특별시 양천구 신월동,561-2,뉴타운플러스,69.72,21~31,"16,000",5,2004,남부순환로85길
 서울특별시 양천구 신월동,558-9,대림타운,113.4,11~20,"24,500",6,1997,신월로10길
 서울특별시 양천구 신월동,218-12,동도하이츠,83.04,11~20,"17,500",3,2004,곰달래로2길
 서울특별시 양천구 신월동,607-1,동방,84.33,11~20,"20,400",7,1999,신월로
 서울특별시 양천구 신월동,1002-1,레미앙,84.9,11~20,"22,800",9,2004,신월로
 서울특별시 양천구 신월동,1022,벽산블루밍1단지,59.95,11~20,"21,000",21,2003,신정로13길
 서울특별시 양천구 신월동,416-1,보람쉬움1,83.37,21~31,"25,500",8,2003,남부순환로67길
 서울특별시 양천구 신월동,81-10,삼익플라주(81-10),83.95,11~20,"19,200",4,2006,가로공원로
 서울특별시 양천구 신월동,1007-4,삼혜아트빌,84.42,11~20,"15,200",5,2001,남부순환로82길
 서울특별시 양천구 신월동,1007-4,삼혜아트빌,84.42,21~31,"16,200",6,2001,남부순환로82길
 서울특별시 양천구 신월동,475,서울가든,100.8,11~20,"24,600",9,1985,중앙로53길
 서울특별시 양천구 신월동,547-5,세아쎄닛빌,84.74,11~20,"15,000",5,2002,남부순환로
 서울특별시 양천구 신월동,8-2,수명산타워빌,79.81,11~20,"18,200",7,2003,월정로
 서울특별시 양천구 신월동,1020,신성미소지움,59.74,1~10,"18,750",8,2003,신월로27길
 서울특별시 양천구 신월동,350-2,신안파크,47.6,1~10,"9,200",5,1987,지양로15길
 서울특별시 양천구 신월동,491-1,신월대림,59.73,1~10,"16,150",13,2001,오목로13길
 서울특별시 양천구 신월동,1043,신월동길훈엔트러스빌,58.89,11~20,"14,100",3,2005,곰달래로11길
 서울특별시 양천구 신월동,987-1,신월시영,43.2,11~20,"11,500",7,1988,신월로
 서울특별시 양천구 신월동,987-1,신월시영,50.67,1~10,"14,800",12,1988,신월로
 서울특별시 양천구 신월동,987-1,신월시영,50.67,21~31,"15,000",3,1988,신월로
 서울특별시 양천구 신월동,987-1,신월시영,59.49,21~31,"18,800",10,1988,신월로
 서울특별시 양천구 신월동,128,태헌(신월프라자),56.97,21~31,"10,300",8,1999,곰달래로5길
 서울특별시 양천구 신정동,1307,경남아너스빌,84.73,11~20,"40,700",7,2004,목동동로10길
 서울특별시 양천구 신정동,1297,길훈로즈빌,84.95,21~31,"34,000",4,2002,목동동로
 서울특별시 양천구 신정동,333,대림,84.89,1~10,"31,950",11,1992,신목로5길
 서울특별시 양천구 신정동,333,대림,84.89,11~20,"28,600",13,1992,신목로5길
 서울특별시 양천구 신정동,324-7,대림아크로빌,113.1,11~20,"50,500",12,2003,목동서로
 서울특별시 양천구 신정동,324-7,대림아크로빌,165.27,11~20,"73,500",6,2003,목동서로
 서울특별시 양천구 신정동,1310,동일하이빌1단지,84.96,1~10,"37,500",10,2005,신정로11길
 서울특별시 양천구 신정동,1310,동일하이빌1단지,84.96,1~10,"37,000",8,2005,신정로11길
 서울특별시 양천구 신정동,1310,동일하이빌1단지,84.96,11~20,"34,500",1,2005,신정로11길
 서울특별시 양천구 신정동,1310,동일하이빌1단지,115.32,1~10,"49,000",4,2005,신정로11길
 서울특별시 양천구 신정동,1310,동일하이빌1단지,115.32,1~10,"48,000",2,2005,신정로11길
 서울특별시 양천구 신정동,1310,동일하이빌1단지,115.32,1~10,"48,500",2,2005,신정로11길
 서울특별시 양천구 신정동,1310,동일하이빌1단지,115.32,1~10,"50,000",3,2005,신정로11길
 서울특별시 양천구 신정동,1311,동일하이빌2단지,84.96,1~10,"38,300",21,2005,신정로11길
 서울특별시 양천구 신정동,1311,동일하이빌2단지,84.96,1~10,"37,950",3,2005,신정로11길
 서울특별시 양천구 신정동,1311,동일하이빌2단지,84.96,11~20,"38,600",13,2005,신정로11길
 서울특별시 양천구 신정동,1311,동일하이빌2단지,84.96,11~20,"38,500",16,2005,신정로11길
 서울특별시 양천구 신정동,1311,동일하이빌2단지,84.96,11~20,"38,100",18,2005,신정로11길
 서울특별시 양천구 신정동,1311,동일하이빌2단지,84.96,21~31,"37,000",5,2005,신정로11길
 서울특별시 양천구 신정동,1311,동일하이빌2단지,84.96,21~31,"37,000",19,2005,신정로11길
 서울특별시 양천구 신정동,1311,동일하이빌2단지,84.96,21~31,"38,000",15,2005,신정로11길
 서울특별시 양천구 신정동,1311,동일하이빌2단지,84.96,21~31,"38,800",12,2005,신정로11길
 서울특별시 양천구 신정동,1311,동일하이빌2단지,84.96,21~31,"38,000",10,2005,신정로11길
 서울특별시 양천구 신정동,1311,동일하이빌2단지,115.32,1~10,"50,000",21,2005,신정로11길
 서울특별시 양천구 신정동,1311,동일하이빌2단지,115.32,1~10,"49,000",3,2005,신정로11길
 서울특별시 양천구 신정동,1311,동일하이빌2단지,115.32,1~10,"50,500",20,2005,신정로11길
 서울특별시 양천구 신정동,1311,동일하이빌2단지,115.32,1~10,"50,300",13,2005,신정로11길
 서울특별시 양천구 신정동,1311,동일하이빌2단지,115.32,11~20,"49,000",19,2005,신정로11길
 서울특별시 양천구 신정동,1311,동일하이빌2단지,115.32,11~20,"50,000",7,2005,신정로11길
 서울특별시 양천구 신정동,1311,동일하이빌2단지,115.32,11~20,"51,100",17,2005,신정로11길
 서울특별시 양천구 신정동,1148-7,로마아트빌,84.96,11~20,"24,800",6,2003,중앙로23길
 서울특별시 양천구 신정동,1300,명지해드는터,84.97,21~31,"40,400",3,2003,신목로
 서울특별시 양천구 신정동,1300,명지해드는터,84.98,1~10,"41,500",13,2003,신목로
 서울특별시 양천구 신정동,1295,목동2삼성래미안,59.92,11~20,"22,500",9,2001,목동남로4길
 서울특별시 양천구 신정동,1295,목동2삼성래미안,59.92,11~20,"21,700",11,2001,목동남로4길
 서울특별시 양천구 신정동,1295,목동2삼성래미안,59.92,21~31,"22,900",9,2001,목동남로4길
 서울특별시 양천구 신정동,1295,목동2삼성래미안,84.65,11~20,"36,900",6,2001,목동남로4길
 서울특별시 양천구 신정동,1278,목동삼성,84.77,11~20,"40,000",14,1996,신목로
 서울특별시 양천구 신정동,1278,목동삼성,84.77,21~31,"41,100",20,1996,신목로
 서울특별시 양천구 신정동,1278,목동삼성,114.93,1~10,"60,000",16,1996,신목로
 서울특별시 양천구 신정동,1278,목동삼성,114.93,11~20,"57,000",8,1996,신목로
 서울특별시 양천구 신정동,1278,목동삼성,114.93,21~31,"58,500",4,1996,신목로
 서울특별시 양천구 신정동,318-12,목동삼성쉐르빌Ⅱ,107.81,11~20,"65,000",17,2004,목동동로
 서울특별시 양천구 신정동,311,목동신시가지10,53.82,1~10,"25,500",15,1987,목동서로
 서울특별시 양천구 신정동,311,목동신시가지10,53.82,1~10,"28,800",15,1987,목동서로
 서울특별시 양천구 신정동,311,목동신시가지10,53.82,11~20,"28,000",13,1987,목동서로
 서울특별시 양천구 신정동,311,목동신시가지10,53.82,11~20,"28,650",7,1987,목동서로
 서울특별시 양천구 신정동,311,목동신시가지10,53.82,11~20,"28,650",7,1987,목동서로
 서울특별시 양천구 신정동,311,목동신시가지10,53.82,11~20,"28,000",7,1987,목동서로
 서울특별시 양천구 신정동,311,목동신시가지10,70.2,1~10,"44,200",11,1987,목동서로
 서울특별시 양천구 신정동,311,목동신시가지10,70.2,11~20,"49,000",6,1987,목동서로
 서울특별시 양천구 신정동,311,목동신시가지10,70.2,11~20,"43,500",9,1987,목동서로
 서울특별시 양천구 신정동,311,목동신시가지10,70.2,21~31,"50,000",7,1987,목동서로
 서울특별시 양천구 신정동,311,목동신시가지10,105.58,1~10,"80,300",12,1987,목동서로
 서울특별시 양천구 신정동,311,목동신시가지10,105.58,11~20,"102,000",1,1987,목동서로
 서울특별시 양천구 신정동,311,목동신시가지10,105.58,11~20,"87,000",8,1987,목동서로
 서울특별시 양천구 신정동,311,목동신시가지10,106.06,1~10,"78,600",5,1987,목동서로
 서울특별시 양천구 신정동,311,목동신시가지10,106.06,11~20,"84,500",3,1987,목동서로
 서울특별시 양천구 신정동,311,목동신시가지10,127.21,11~20,"120,000",12,1987,목동서로
 서울특별시 양천구 신정동,311,목동신시가지10,127.21,21~31,"121,750",14,1987,목동서로
 서울특별시 양천구 신정동,325,목동신시가지11,51.48,1~10,"24,500",15,1988,목동동로
 서울특별시 양천구 신정동,325,목동신시가지11,51.48,11~20,"25,800",12,1988,목동동로
 서울특별시 양천구 신정동,325,목동신시가지11,51.48,11~20,"27,000",3,1988,목동동로
 서울특별시 양천구 신정동,325,목동신시가지11,51.48,11~20,"23,350",8,1988,목동동로
 서울특별시 양천구 신정동,325,목동신시가지11,51.48,21~31,"20,000",15,1988,목동동로
 서울특별시 양천구 신정동,325,목동신시가지11,51.48,21~31,"25,000",12,1988,목동동로
 서울특별시 양천구 신정동,325,목동신시가지11,51.48,21~31,"26,100",8,1988,목동동로
 서울특별시 양천구 신정동,325,목동신시가지11,59.29,21~31,"28,900",5,1988,목동동로
 서울특별시 양천구 신정동,325,목동신시가지11,66.24,1~10,"37,700",13,1988,목동동로
 서울특별시 양천구 신정동,325,목동신시가지11,66.24,11~20,"38,500",10,1988,목동동로
 서울특별시 양천구 신정동,325,목동신시가지11,66.24,11~20,"37,400",6,1988,목동동로
 서울특별시 양천구 신정동,325,목동신시가지11,66.24,11~20,"37,300",3,1988,목동동로
 서울특별시 양천구 신정동,325,목동신시가지11,66.24,11~20,"38,600",5,1988,목동동로
 서울특별시 양천구 신정동,325,목동신시가지11,66.24,11~20,"37,000",10,1988,목동동로
 서울특별시 양천구 신정동,325,목동신시가지11,66.24,21~31,"39,000",1,1988,목동동로
 서울특별시 양천구 신정동,325,목동신시가지11,66.24,21~31,"39,200",6,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,53.46,1~10,"26,500",9,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,53.46,11~20,"26,300",13,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,53.46,11~20,"25,000",3,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,53.46,11~20,"24,200",15,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,53.46,11~20,"26,300",5,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,53.46,11~20,"25,000",10,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,53.46,21~31,"27,500",10,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,53.46,21~31,"45,000",11,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,53.46,21~31,"27,500",6,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,56.76,11~20,"30,000",4,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,56.76,21~31,"32,500",2,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,56.76,21~31,"31,000",2,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,56.76,21~31,"28,400",1,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,71.64,1~10,"39,000",8,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,71.64,1~10,"45,000",5,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,71.64,11~20,"44,500",15,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,71.64,11~20,"45,000",12,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,71.64,11~20,"45,000",3,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,71.64,11~20,"46,000",10,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,71.64,11~20,"45,000",5,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,71.64,11~20,"45,000",4,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,71.64,21~31,"43,000",15,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,71.64,21~31,"45,800",3,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,71.64,21~31,"46,400",9,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,71.64,21~31,"45,900",10,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,72.75,11~20,"49,450",5,1988,목동동로
 서울특별시 양천구 신정동,326,목동신시가지12,72.75,21~31,"53,300",3,1988,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,53.9,1~10,"25,900",5,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,53.9,1~10,"25,900",5,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,53.9,11~20,"25,700",14,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,53.9,11~20,"27,900",4,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,53.9,11~20,"25,150",15,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,70.73,1~10,"44,750",8,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,70.73,1~10,"43,000",3,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,70.73,11~20,"45,700",11,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,70.73,11~20,"45,000",3,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,70.73,11~20,"46,900",4,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,70.73,11~20,"42,900",15,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,70.73,11~20,"43,000",12,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,70.73,21~31,"52,000",12,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,70.73,21~31,"43,000",9,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,70.73,21~31,"49,900",7,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,98.63,1~10,"84,400",10,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,98.63,11~20,"78,500",7,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,98.63,11~20,"86,000",10,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,98.63,11~20,"86,800",4,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,98.63,11~20,"70,000",3,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,98.63,11~20,"80,000",4,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,98.63,11~20,"82,000",14,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,98.63,21~31,"86,500",6,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,98.63,21~31,"86,000",10,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,122.3,11~20,"118,000",15,1987,목동동로
 서울특별시 양천구 신정동,327,목동신시가지13,154.37,21~31,"150,000",1,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,55.02,1~10,"25,300",15,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,55.02,1~10,"27,000",5,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,55.02,1~10,"26,900",2,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,55.02,11~20,"26,500",1,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,55.02,11~20,"26,000",15,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,55.02,11~20,"27,000",13,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,55.02,21~31,"28,100",4,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,55.02,21~31,"28,000",3,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,55.02,21~31,"26,850",4,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,55.02,21~31,"27,000",10,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,55.02,21~31,"27,600",6,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,71.37,11~20,"47,600",4,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,71.37,21~31,"47,000",10,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,71.37,21~31,"49,800",11,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,71.4,11~20,"43,000",7,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,71.4,11~20,"41,800",1,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,71.4,11~20,"42,700",1,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,71.4,21~31,"50,500",13,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,71.4,21~31,"46,600",3,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,74.19,11~20,"42,900",5,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,74.19,11~20,"38,200",15,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,74.19,21~31,"45,000",6,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,74.19,21~31,"44,900",6,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,83.31,11~20,"63,000",6,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,83.31,21~31,"59,500",1,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,83.31,21~31,"59,000",2,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,83.31,21~31,"61,500",1,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,83.89,11~20,"67,000",7,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,83.89,21~31,"69,700",10,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,84.87,21~31,"68,200",10,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,108.28,11~20,"89,800",4,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,108.28,11~20,"90,500",10,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,108.28,11~20,"91,000",8,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,108.28,21~31,"90,300",15,1987,목동동로
 서울특별시 양천구 신정동,329,목동신시가지14,157.59,1~10,"158,000",7,1987,목동동로
 서울특별시 양천구 신정동,314,목동신시가지8,54.94,1~10,"28,700",4,1987,목동서로
 서울특별시 양천구 신정동,314,목동신시가지8,54.94,1~10,"27,000",2,1987,목동서로
 서울특별시 양천구 신정동,314,목동신시가지8,54.94,1~10,"29,800",13,1987,목동서로
 서울특별시 양천구 신정동,314,목동신시가지8,54.94,1~10,"28,300",17,1987,목동서로
 서울특별시 양천구 신정동,314,목동신시가지8,54.94,1~10,"28,100",3,1987,목동서로
 서울특별시 양천구 신정동,314,목동신시가지8,54.94,11~20,"28,500",13,1987,목동서로
 서울특별시 양천구 신정동,314,목동신시가지8,54.94,11~20,"29,350",14,1987,목동서로
 서울특별시 양천구 신정동,314,목동신시가지8,54.94,11~20,"28,600",3,1987,목동서로
 서울특별시 양천구 신정동,314,목동신시가지8,54.94,21~31,"29,250",19,1987,목동서로
 서울특별시 양천구 신정동,314,목동신시가지8,54.94,21~31,"29,250",19,1987,목동서로
 서울특별시 양천구 신정동,314,목동신시가지8,54.94,21~31,"28,500",12,1987,목동서로
 서울특별시 양천구 신정동,314,목동신시가지8,54.94,21~31,"26,500",6,1987,목동서로
 서울특별시 양천구 신정동,314,목동신시가지8,54.94,21~31,"29,800",8,1987,목동서로
 서울특별시 양천구 신정동,314,목동신시가지8,54.94,21~31,"30,300",13,1987,목동서로
 서울특별시 양천구 신정동,314,목동신시가지8,71.77,11~20,"50,000",3,1987,목동서로
 서울특별시 양천구 신정동,314,목동신시가지8,71.77,11~20,"50,000",5,1987,목동서로
 서울특별시 양천구 신정동,314,목동신시가지8,71.77,11~20,"48,000",18,1987,목동서로
 서울특별시 양천구 신정동,314,목동신시가지8,71.77,21~31,"51,000",9,1987,목동서로
 서울특별시 양천구 신정동,314,목동신시가지8,71.77,21~31,"49,300",15,1987,목동서로
 서울특별시 양천구 신정동,314,목동신시가지8,71.77,21~31,"49,300",13,1987,목동서로
 서울특별시 양천구 신정동,314,목동신시가지8,105.35,1~10,"84,800",14,1987,목동서로
 서울특별시 양천구 신정동,314,목동신시가지8,105.35,11~20,"92,000",12,1987,목동서로
 서울특별시 양천구 신정동,314,목동신시가지8,105.35,21~31,"87,000",5,1987,목동서로
 서울특별시 양천구 신정동,312,목동신시가지9,53.82,1~10,"33,300",7,1987,목동서로
 서울특별시 양천구 신정동,312,목동신시가지9,53.82,11~20,"31,000",7,1987,목동서로
 서울특별시 양천구 신정동,312,목동신시가지9,71.37,1~10,"53,000",1,1987,목동서로
 서울특별시 양천구 신정동,312,목동신시가지9,71.37,11~20,"48,100",2,1987,목동서로
 서울특별시 양천구 신정동,312,목동신시가지9,71.37,11~20,"51,500",6,1987,목동서로
 서울특별시 양천구 신정동,312,목동신시가지9,71.37,11~20,"47,000",2,1987,목동서로
 서울특별시 양천구 신정동,312,목동신시가지9,71.37,11~20,"53,000",9,1987,목동서로
 서울특별시 양천구 신정동,312,목동신시가지9,71.37,21~31,"55,500",10,1987,목동서로
 서울특별시 양천구 신정동,312,목동신시가지9,106.93,1~10,"86,000",13,1987,목동서로
 서울특별시 양천구 신정동,312,목동신시가지9,106.93,21~31,"87,500",2,1987,목동서로
 서울특별시 양천구 신정동,337,목동우성2,84.96,11~20,"30,000",17,2000,목동남로4길
 서울특별시 양천구 신정동,337,목동우성2,84.96,11~20,"30,000",18,2000,목동남로4길
 서울특별시 양천구 신정동,337,목동우성2,84.96,11~20,"29,200",7,2000,목동남로4길
 서울특별시 양천구 신정동,337,목동우성2,84.96,11~20,"27,300",4,2000,목동남로4길
 서울특별시 양천구 신정동,337,목동우성2,113.91,11~20,"49,500",6,2000,목동남로4길
 서울특별시 양천구 신정동,337,목동우성2,113.91,11~20,"55,000",11,2000,목동남로4길
 서울특별시 양천구 신정동,337,목동우성2,113.91,21~31,"53,500",14,2000,목동남로4길
 서울특별시 양천구 신정동,338,목동우성3,59.69,11~20,"18,000",11,1999,목동남로4길
 서울특별시 양천구 신정동,338,목동우성3,84.73,11~20,"26,500",2,1999,목동남로4길
 서울특별시 양천구 신정동,1279,목동현대3차,84.77,11~20,"40,000",19,1997,신목로16길
 서울특별시 양천구 신정동,1279,목동현대3차,84.77,11~20,"42,700",9,1997,신목로16길
 서울특별시 양천구 신정동,1279,목동현대3차,84.77,21~31,"42,900",19,1997,신목로16길
 서울특별시 양천구 신정동,1279,목동현대3차,84.77,21~31,"42,000",17,1997,신목로16길
 서울특별시 양천구 신정동,1279,목동현대3차,101.91,1~10,"47,000",5,1997,신목로16길
 서울특별시 양천구 신정동,1279,목동현대3차,114.93,11~20,"54,800",2,1997,신목로16길
 서울특별시 양천구 신정동,1279,목동현대3차,114.93,11~20,"52,000",2,1997,신목로16길
 서울특별시 양천구 신정동,1279,목동현대3차,114.93,11~20,"54,000",6,1997,신목로16길
 서울특별시 양천구 신정동,992-1,보성주상복합,59.73,1~10,"14,000",9,1996,오목로
 서울특별시 양천구 신정동,992-1,보성주상복합,84.93,11~20,"25,500",7,1996,오목로
 서울특별시 양천구 신정동,340,블레스빌,79.43,11~20,"26,400",4,2002,신목로12길
 서울특별시 양천구 신정동,318-10,삼성쉐르빌,149.48,1~10,"99,700",5,2003,목동동로
 서울특별시 양천구 신정동,879-6,상진,95.38,21~31,"23,000",5,2004,은행정로
 서울특별시 양천구 신정동,1013-1,서일해오름103,84.63,11~20,"30,000",4,2005,목동로9길
 서울특별시 양천구 신정동,733-31,수정,48.6,1~10,"13,500",3,1987,신정로13길
 서울특별시 양천구 신정동,733-31,수정,48.6,11~20,"13,500",1,1987,신정로13길
 서울특별시 양천구 신정동,1273,신정현대5,59.08,11~20,"22,000",10,1999,신정로
 서울특별시 양천구 신정동,1273,신정현대5,114.24,1~10,"54,500",11,1999,신정로
 서울특별시 양천구 신정동,1273,신정현대5,114.24,11~20,"55,000",6,1999,신정로
 서울특별시 양천구 신정동,1259,신트리1,49.8,1~10,"14,600",7,1999,신정로
 서울특별시 양천구 신정동,1259,신트리1,49.8,11~20,"15,000",6,1999,신정로
 서울특별시 양천구 신정동,1259,신트리1,49.95,21~31,"16,500",11,1999,신정로
 서울특별시 양천구 신정동,1259,신트리1,59.42,1~10,"22,300",13,1999,신정로
 서울특별시 양천구 신정동,1259,신트리1,59.73,11~20,"19,000",10,1999,신정로
 서울특별시 양천구 신정동,1259,신트리1,59.73,11~20,"18,500",3,1999,신정로
